catalog,vizier_source,vizier_table,recno,MOO2,m_MOO2,RAJ2000,DEJ2000,zphot,e_zphot,S_N,S_N-G,Name-fg,zspec,r_zspec,LitName,r_LitName,SimbadName,NED,RA_deg,Dec_deg
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19623,J22111-00241,,332.793,-0.403,0.555,0.045,6.9,8.3,,0.393,12,RMJ221111.2-002501.8,12,[RRB2014] RM J221111.2-002501.8,NED,332.7929992675781,-0.40299999713897705
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19624,J22111-04055,,332.793,-4.093,0.41,0.041,5.4,6.2,,1e+20,,,,,NED,332.7929992675781,-4.0929999351501465
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19625,J22111+04387,,332.795,4.646,0.54,0.045,5.9,7.0,,0.585,14,HSCJ221108+043924,14,HSCS J221108+043924,NED,332.7950134277344,4.645999908447266
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19626,J22111+00503,,332.796,0.84,1.45,0.071,5.4,6.7,,1e+20,,,,,NED,332.7959899902344,0.8399999737739563
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19627,J22112+04361,,332.815,4.603,0.39,0.04,6.0,6.9,,0.412,14,HSCJ221121+043414,14,HSCS J221121+043414,NED,332.81500244140625,4.603000164031982
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19628,J22112+03599,,332.817,3.999,1.11,0.061,6.3,7.7,,1e+20,,,,,NED,332.8169860839844,3.999000072479248
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19629,J22112-01445,,332.822,-1.743,1.55,0.074,5.3,6.6,,1e+20,,,,,NED,332.8219909667969,-1.7430000305175781
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19630,J22113-02143,,332.824,-2.239,0.99,0.058,5.3,6.2,,1e+20,,,,,NED,332.8240051269531,-2.239000082015991
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19631,J22113-01507,,332.828,-1.846,1.74,0.079,5.5,7.0,,1e+20,,,,,NED,332.8280029296875,-1.8459999561309814
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19632,J22113+03331,,332.832,3.553,1.04,0.059,5.1,6.0,,1e+20,,,,,NED,332.8320007324219,3.552999973297119
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19633,J22113+04205,,332.839,4.343,0.27,0.037,5.8,6.6,,1e+20,,HSCJ221118+041927,14,HSCS J221118+041927,NED,332.8389892578125,4.3429999351501465
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19634,J22113+03581,,332.841,3.969,0.83,0.053,7.0,8.6,,1e+20,,,,,NED,332.84100341796875,3.9690001010894775
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19635,J22113-00042,,332.846,-0.07,0.49,0.043,5.6,6.6,,1e+20,,,,,NED,332.84600830078125,-0.07000000029802322
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19636,J22114+02205,,332.858,2.343,0.52,0.044,6.9,8.3,,1e+20,,,,,NED,332.8580017089844,2.3429999351501465
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19637,J22114+01145,,332.862,1.243,0.59,0.046,5.0,5.7,,1e+20,,,,,NED,332.86199951171875,1.2430000305175781
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19638,J22115-01433,,332.885,-1.723,1.82,0.082,5.6,7.3,,1e+20,,,,,NED,332.885009765625,-1.7230000495910645
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19639,J22116-02577,,332.907,-2.963,0.54,0.045,5.6,6.6,,1e+20,,,,,NED,332.9070129394531,-2.9630000591278076
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19640,J22116+02301,,332.917,2.503,1.255,0.065,5.7,7.0,,1e+20,,,,,NED,332.9169921875,2.503000020980835
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19641,J22116-01451,,332.919,-1.753,0.89,0.055,5.2,6.1,,1e+20,,,,,NED,332.91900634765625,-1.753000020980835
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19642,J22116+00350,,332.923,0.583,0.87,0.054,5.7,6.7,,1e+20,,,,,NED,332.9230041503906,0.5830000042915344
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19643,J22117+02381,,332.937,2.636,0.62,0.047,6.6,7.9,,1e+20,,HSCJ221140+023828,14,HSCS J221140+023828,NED,332.93701171875,2.635999917984009
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19644,J22117-03491,,332.945,-3.819,0.41,0.041,20.1,31.0,,1e+20,,ACT-CL J2211.7-0349,"2,3,12",ACT-CL J2211.7-0349,NED,332.94500732421875,-3.819000005722046
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19645,J22117+00345,,332.946,0.576,0.47,0.043,5.5,6.4,,1e+20,,,,,NED,332.9460144042969,0.5759999752044678
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19646,J22118-03115,,332.949,-3.193,0.48,0.043,5.3,6.1,,1e+20,,,,,NED,332.9490051269531,-3.193000078201294
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19647,J22118+03407,,332.952,3.679,0.99,0.058,5.8,7.0,,1e+20,,,,,NED,332.9519958496094,3.678999900817871
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19648,J22118+03447,,332.955,3.746,0.63,0.047,5.7,6.6,,1e+20,,,,,NED,332.9549865722656,3.746000051498413
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19649,J22118+02369,,332.961,2.616,1.21,0.064,5.5,6.8,,1e+20,,,,,NED,332.96099853515625,2.615999937057495
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19650,J22120-02265,,333.014,-2.443,0.14,0.033,6.1,6.5,,1e+20,,,,,NED,333.0140075683594,-2.443000078201294
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19651,J22121+02183,,333.035,2.306,0.735,0.05,5.5,6.4,,1e+20,,,,,NED,333.0350036621094,2.305999994277954
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19652,J22121+01467,,333.035,1.779,0.51,0.044,5.6,6.5,,1e+20,,,,,NED,333.0350036621094,1.7790000438690186
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19653,J22121+00395,,333.043,0.66,1.81,0.081,5.7,7.5,,1e+20,,,,,NED,333.0429992675781,0.6600000262260437
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19654,J22121-00080,,333.043,-0.133,0.36,0.039,7.3,8.6,,0.365,12,RMJ221211.5-000820.8,"12,14",[RRB2014] RM J221211.5-000820.8,NED,333.0429992675781,-0.13300000131130219
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19655,J22121+01225,,333.046,1.376,1.29,0.066,5.1,6.2,,1e+20,,,,,NED,333.0459899902344,1.3760000467300415
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19656,J22122+01411,,333.049,1.686,0.75,0.051,7.5,9.2,,1e+20,,HSCJ221211+014157,14,HSCS J221211+014157,NED,333.04901123046875,1.6859999895095825
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19657,J22122+04475,,333.052,4.793,1.01,0.058,5.4,6.4,,1e+20,,,,,NED,333.052001953125,4.793000221252441
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19658,J22122-00066,,333.053,-0.11,0.66,0.048,5.1,5.9,,1e+20,,,,,NED,333.0530090332031,-0.10999999940395355
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19659,J22122-02219,,333.071,-2.366,0.43,0.041,5.1,5.8,,1e+20,,,,,NED,333.0710144042969,-2.365999937057495
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19660,J22123+00148,,333.083,0.247,0.49,0.043,7.4,9.0,,0.53,14,HSCJ221216+001347,14,HSCS J221216+001347,NED,333.0830078125,0.24699999392032623
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19661,J22123-00361,,333.086,-0.603,0.47,0.043,5.2,5.9,,1e+20,,,,,NED,333.08599853515625,-0.6029999852180481
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19662,J22123-04331,,333.093,-4.553,0.885,0.055,7.7,9.7,,1e+20,,,,,NED,333.0929870605469,-4.552999973297119
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19663,J22123-00032,,333.093,-0.053,0.695,0.049,5.1,5.9,,0.738,14,HSCJ221223-000245,14,HSCS J221223-000245,NED,333.0929870605469,-0.05299999937415123
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19664,J22123-04341,,333.096,-4.57,0.33,0.039,5.8,6.7,,1e+20,,,,,NED,333.09600830078125,-4.570000171661377
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19665,J22124-01055,,333.103,-1.093,1.74,0.079,6.3,8.4,,1e+20,,,,,NED,333.1029968261719,-1.093000054359436
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19666,J22124+00371,,333.106,0.62,0.83,0.053,5.2,6.1,,1e+20,,,,,NED,333.1059875488281,0.6200000047683716
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19667,J22124+01461,,333.109,1.77,0.48,0.043,9.1,11.5,,0.475,12,RMJ221225.0+014620.2,"12,14",[RRB2014] RM J221225.0+014620.2,NED,333.1090087890625,1.7699999809265137
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19668,J22124+02353,,333.111,2.589,1.3,0.067,6.6,8.3,,1e+20,,,,,NED,333.1109924316406,2.5889999866485596
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19669,J22126+04285,,333.163,4.476,0.6,0.046,5.8,6.8,,1e+20,,,,,NED,333.1629943847656,4.47599983215332
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19670,J22126+02523,,333.167,2.873,0.755,0.051,5.1,5.9,,1e+20,,,,,NED,333.1669921875,2.872999906539917
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19671,J22127+02369,,333.181,2.616,0.44,0.042,5.1,5.8,,1e+20,,HSCJ221252+023600,14,HSCS J221252+023600,NED,333.1809997558594,2.615999937057495
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19672,J22127+04175,,333.184,4.293,0.65,0.048,5.0,5.8,,1e+20,,,,,NED,333.1839904785156,4.293000221252441
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19673,J22127-03331,,333.196,-3.553,0.33,0.039,5.9,6.8,,1e+20,,,,,NED,333.1960144042969,-3.552999973297119
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19674,J22128-01265,,333.202,-1.443,0.51,0.044,5.0,5.8,,1e+20,,,,,NED,333.2019958496094,-1.4429999589920044
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19675,J22128+02197,,333.211,2.329,0.46,0.042,7.4,9.1,,1e+20,,RMJ221246.6+022012.5,12,[RRB2014] RM J221246.6+022012.5,NED,333.21099853515625,2.3289999961853027
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19676,J22128+02325,,333.218,2.543,0.78,0.052,5.6,6.5,,1e+20,,,,,NED,333.2179870605469,2.5429999828338623
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19677,J22128-00500,,333.22,-0.833,0.6,0.046,5.5,6.5,,0.519,12,RMJ221257.0-005158.4,12,[RRB2014] RM J221257.0-005158.4,NED,333.2200012207031,-0.8330000042915344
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19678,J22128-02097,,333.222,-2.163,0.45,0.042,7.5,9.1,,1e+20,,,,,NED,333.22198486328125,-2.1630001068115234
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19679,J22128-00435,,333.223,-0.726,1.72,0.079,6.6,9.0,,1e+20,,,,,NED,333.2229919433594,-0.7260000109672546
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19680,J22129+02519,,333.23,2.866,0.56,0.045,5.1,5.9,,1e+20,,,,,NED,333.2300109863281,2.865999937057495
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19681,J22129+00445,,333.236,0.743,1.695,0.078,5.8,7.5,,1e+20,,,,,NED,333.2359924316406,0.7429999709129333
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19682,J22130-03583,,333.261,-3.973,0.49,0.043,6.1,7.2,,1e+20,,RMJ221304.2-035806.5,12,[RRB2014] RM J221304.2-035806.5,NED,333.260986328125,-3.9730000495910645
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19683,J22130+02335,,333.264,2.559,0.47,0.043,8.6,10.8,,1e+20,,RMJ221302.0+023312.4,"12,14",[RRB2014] RM J221302.0+023312.4,NED,333.2640075683594,2.559000015258789
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19684,J22131-00307,,333.28,-0.513,0.675,0.049,5.3,6.2,,1e+20,,HSCJ221308-003101,14,HSCS J221308-003101,NED,333.2799987792969,-0.5130000114440918
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19685,J22131+01265,,333.282,1.443,0.32,0.038,7.2,8.6,,1e+20,,,,,NED,333.2820129394531,1.4429999589920044
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19686,J22131-00194,,333.286,-0.323,0.44,0.042,5.4,6.3,,0.408,12,RMJ221306.4-001830.5,"12,14",[RRB2014] RM J221306.4-001830.5,NED,333.2860107421875,-0.3230000138282776
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19687,J22132-01195,,333.306,-1.326,1.68,0.078,5.7,7.4,,1e+20,,,,,NED,333.3059997558594,-1.3259999752044678
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19688,J22132-02151,,333.308,-2.253,0.46,0.042,7.1,8.5,,1e+20,,RMJ221314.0-021639.7,12,[RRB2014] RM J221314.0-021639.7,NED,333.3080139160156,-2.253000020980835
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19689,J22132+01543,,333.309,1.906,1.045,0.059,6.2,7.6,,1e+20,,HSCJ221315+015448,14,HSCS J221315+015448,NED,333.3089904785156,1.906000018119812
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19690,J22132+00585,,333.319,0.976,0.98,0.057,5.1,6.0,,1e+20,,,,,NED,333.3190002441406,0.9760000109672546
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19691,J22133-02269,,333.325,-2.45,0.54,0.045,5.5,6.3,,1e+20,,,,,NED,333.32501220703125,-2.450000047683716
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19692,J22133+01293,,333.336,1.49,0.67,0.048,6.3,7.6,,1e+20,,,,,NED,333.33599853515625,1.4900000095367432
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19693,J22133+03145,,333.347,3.243,1.205,0.064,5.1,6.2,,1e+20,,,,,NED,333.34698486328125,3.243000030517578
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19694,J22134+02005,,333.349,2.01,0.69,0.049,5.9,7.0,,1e+20,,,,,NED,333.3489990234375,2.009999990463257
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19695,J22134+04356,,333.35,4.593,0.39,0.04,8.5,10.5,,0.394,12,RMJ221324.9+043510.5,12,[RRB2014] RM J221324.9+043510.5,NED,333.3500061035156,4.5929999351501465
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19696,J22134-03343,,333.366,-3.573,0.64,0.048,6.0,7.0,,1e+20,,,,,NED,333.3659973144531,-3.572999954223633
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19697,J22134+00324,,333.37,0.54,0.28,0.037,6.4,7.4,,0.319,12,RMJ221328.1+003239.3,12,[RRB2014] RM J221328.1+003239.3,NED,333.3699951171875,0.5400000214576721
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19698,J22135+02439,,333.374,2.733,0.46,0.042,9.4,12.0,,0.429,12,RMJ221331.8+024405.9,"12,14",[RRB2014] RM J221331.8+024405.9,NED,333.3739929199219,2.7330000400543213
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19699,J22135-03267,,333.376,-3.446,0.69,0.049,5.2,6.0,,1e+20,,,,,NED,333.3760070800781,-3.446000099182129
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19700,J22135+00483,,333.376,0.806,0.89,0.055,7.0,8.6,,1e+20,,HSCJ221331+004854,14,HSCS J221331+004854,NED,333.3760070800781,0.8059999942779541
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19701,J22135+04294,,333.377,4.49,0.76,0.051,10.8,14.4,,1e+20,,HSCJ221329+042923,14,HSCS J221329+042923,NED,333.37701416015625,4.489999771118164
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19702,J22136-02007,,333.402,-2.013,1.12,0.061,5.1,6.0,,1e+20,,,,,NED,333.4020080566406,-2.013000011444092
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19703,J22136-03371,,333.416,-3.62,0.67,0.048,6.1,7.2,,1e+20,,,,,NED,333.4159851074219,-3.619999885559082
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19704,J22137-04568,,333.436,-4.947,0.44,0.042,8.2,10.0,,1e+20,,RMJ221346.5-045551.1,12,[RRB2014] RM J221346.5-045551.1,NED,333.4360046386719,-4.947000026702881
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19705,J22137-00242,,333.436,-0.403,0.8,0.052,5.8,6.9,,1e+20,,,,,NED,333.4360046386719,-0.40299999713897705
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19706,J22137+03235,,333.436,3.393,1.63,0.076,5.2,6.6,,1e+20,,,,,NED,333.4360046386719,3.3929998874664307
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19707,J22138-04040,,333.452,-4.067,1.27,0.066,5.2,6.3,,1e+20,,,,,NED,333.4519958496094,-4.066999912261963
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19708,J22138+00570,,333.466,0.95,0.29,0.037,6.7,7.9,,0.322,12,RMJ221352.1+005724.9,12,[RRB2014] RM J221352.1+005724.9,NED,333.46600341796875,0.949999988079071
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19709,J22139+01515,,333.495,1.86,0.67,0.048,8.7,11.0,,0.682,2,ACT-CL J2213.9+0151,"2,14",ACT-CL J2213.9+0151,NED,333.4949951171875,1.8600000143051147
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19710,J22140-00332,,333.496,-0.553,1.32,0.067,5.9,7.4,,1e+20,,,,,NED,333.4960021972656,-0.5529999732971191
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19711,J22140+01087,,333.499,1.146,1.065,0.06,6.6,8.1,,1e+20,,HSCJ221401+010904,14,HSCS J221401+010904,NED,333.4989929199219,1.1460000276565552
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19712,J22140-04586,,333.503,-4.977,0.52,0.044,5.9,7.0,,1e+20,,,,,NED,333.50299072265625,-4.9770002365112305
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19713,J22140-04074,,333.505,-4.123,0.47,0.043,5.4,6.2,,1e+20,,,,,NED,333.5050048828125,-4.123000144958496
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19714,J22140-00363,,333.506,-0.607,0.99,0.058,6.9,8.5,,1e+20,,,,,NED,333.5060119628906,-0.6069999933242798
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19715,J22140+01051,,333.509,1.086,0.29,0.037,5.4,6.0,,1e+20,,,,,NED,333.5090026855469,1.0859999656677246
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19716,J22140+00580,,333.51,0.966,0.81,0.052,6.1,7.3,,0.788,14,HSCJ221358+005846,14,HSCS J221358+005846,NED,333.510009765625,0.9660000205039978
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19717,J22140-03580,,333.512,-3.967,0.58,0.046,11.1,14.8,,1e+20,,RMJ221403.8-035756.7,12,[RRB2014] RM J221403.8-035756.7,NED,333.5119934082031,-3.9670000076293945
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19718,J22140-02093,,333.515,-2.156,0.41,0.041,5.4,6.2,,1e+20,,,,,NED,333.5150146484375,-2.1559998989105225
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19719,J22140-01459,,333.519,-1.766,1.46,0.071,5.1,6.2,,1e+20,,,,,NED,333.5190124511719,-1.7660000324249268
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19720,J22142+03534,,333.549,3.89,1.15,0.062,5.2,6.2,,1e+20,,,,,NED,333.54901123046875,3.890000104904175
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19721,J22142-01477,,333.549,-1.796,1.225,0.065,5.6,6.8,,1e+20,,,,,NED,333.54901123046875,-1.7960000038146973
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19722,J22142+01183,,333.566,1.306,0.59,0.046,5.9,6.9,,1e+20,,,,,NED,333.5660095214844,1.305999994277954
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19723,J22143+01107,,333.579,1.18,0.53,0.044,8.5,10.6,,0.566,12,RMJ221418.7+011036.2,"12,14",[RRB2014] RM J221418.7+011036.2,NED,333.5790100097656,1.1799999475479126
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19724,J22143+02457,,333.588,2.763,0.655,0.048,5.0,5.8,,1e+20,,,,,NED,333.5880126953125,2.763000011444092
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19725,J22143-00547,,333.596,-0.913,0.32,0.038,7.4,8.8,,0.26,12,RMJ221424.7-005436.3,12,[RRB2014] RM J221424.7-005436.3,NED,333.59600830078125,-0.9129999876022339
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19726,J22144-04422,,333.62,-4.704,1.05,0.059,6.4,7.9,,1e+20,,,,,NED,333.6199951171875,-4.703999996185303
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19727,J22145+01291,,333.626,1.486,0.53,0.044,6.3,7.4,,1e+20,,HSCJ221429+012844,14,HSCS J221429+012844,NED,333.6260070800781,1.4859999418258667
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19728,J22145-01513,,333.632,-1.856,0.41,0.041,7.1,8.5,,0.277,12,RMJ221442.2-015141.1,12,[RRB2014] RM J221442.2-015141.1,NED,333.6319885253906,-1.8559999465942383
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19729,J22145-04302,,333.648,-4.504,0.91,0.055,7.2,8.9,,1e+20,,,,,NED,333.64801025390625,-4.504000186920166
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19730,J22146-03458,,333.649,-3.763,0.55,0.045,5.1,5.8,,1e+20,,,,,NED,333.64898681640625,-3.763000011444092
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19731,J22146+01260,,333.659,1.433,0.47,0.043,5.4,6.2,,1e+20,,,,,NED,333.65899658203125,1.4329999685287476
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19732,J22146+03522,,333.666,3.87,0.31,0.038,5.6,6.4,,0.278,12,RMJ221439.8+035201.7,12,[RRB2014] RM J221439.8+035201.7,NED,333.6659851074219,3.869999885559082
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19733,J22146-04238,,333.668,-4.397,0.975,0.057,6.5,8.0,,1e+20,,,,,NED,333.6679992675781,-4.396999835968018
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19734,J22146+00282,,333.67,0.47,1.79,0.081,6.6,9.0,,1e+20,,,,,NED,333.6700134277344,0.4699999988079071
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19735,J22147+01087,,333.679,1.146,0.44,0.042,8.3,10.2,,0.464,12,RMJ221443.2+010911.7,12,[RRB2014] RM J221443.2+010911.7,NED,333.6789855957031,1.1460000276565552
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19736,J22147-03205,,333.684,-3.343,0.5,0.044,5.1,5.9,,1e+20,,,,,NED,333.6839904785156,-3.3429999351501465
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19737,J22147+02445,,333.685,2.743,1.75,0.08,5.2,6.7,,1e+20,,,,,NED,333.68499755859375,2.743000030517578
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19738,J22147+04416,,333.687,4.694,0.66,0.048,9.1,11.6,,0.391,12,RMJ221451.2+044101.0,"12,14",[RRB2014] RM J221451.2+044101.0,NED,333.68701171875,4.693999767303467
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19739,J22147+01281,,333.696,1.47,0.17,0.034,6.2,6.9,,0.182,12,RMJ221442.7+012946.5,"12,14",[RRB2014] RM J221442.7+012946.5,NED,333.6960144042969,1.4700000286102295
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19740,J22147-04484,,333.697,-4.807,0.38,0.04,10.0,12.6,,1e+20,,RMJ221444.1-044734.9,12,[RRB2014] RM J221444.1-044734.9,NED,333.6969909667969,-4.807000160217285
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19741,J22148+02501,,333.708,2.836,1.605,0.076,5.6,7.2,,1e+20,,,,,NED,333.7080078125,2.8359999656677246
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19742,J22148+04406,,333.711,4.677,0.42,0.041,8.9,11.1,,0.391,14,HSCJ221451+044101,14,HSCS J221451+044101,NED,333.71099853515625,4.677000045776367
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19743,J22148+00322,,333.716,0.537,1.625,0.076,5.9,7.7,,1e+20,,,,,NED,333.71600341796875,0.5370000004768372
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19744,J22148+03512,,333.719,3.853,0.46,0.042,6.1,7.1,,0.54,12,RMJ221502.5+035100.1,12,[RRB2014] RM J221502.5+035100.1,NED,333.718994140625,3.8529999256134033
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19745,J22149+03334,,333.723,3.557,0.57,0.046,6.5,7.7,,1e+20,,,,,NED,333.7229919433594,3.556999921798706
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19746,J22149+03080,,333.737,3.133,0.74,0.05,6.0,7.1,,1e+20,,,,,NED,333.73699951171875,3.132999897003174
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19747,J22149-02133,,333.742,-2.223,0.33,0.039,6.0,7.0,,0.33,12,RMJ221459.7-021332.7,12,[RRB2014] RM J221459.7-021332.7,NED,333.74200439453125,-2.2230000495910645
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19748,J22149-01085,,333.743,-1.143,1.27,0.066,5.3,6.5,,1e+20,,,,,NED,333.7430114746094,-1.1430000066757202
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19749,J22149+03394,,333.743,3.657,0.42,0.041,7.7,9.3,,1e+20,,,,,NED,333.7430114746094,3.6570000648498535
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19750,J22150+00348,,333.76,0.58,0.43,0.041,6.6,7.9,,1e+20,,,,,NED,333.760009765625,0.5799999833106995
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19751,J22151-00388,,333.776,-0.647,1.72,0.079,5.6,7.3,,1e+20,,,,,NED,333.7760009765625,-0.6470000147819519
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19752,J22151-01285,,333.783,-1.476,0.44,0.042,6.7,8.0,,1e+20,,,,,NED,333.7829895019531,-1.4759999513626099
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19753,J22151-03424,,333.783,-3.707,0.59,0.046,5.3,6.1,,1e+20,,,,,NED,333.7829895019531,-3.7070000171661377
madcows2,J/ApJ/967/123,J/ApJ/967/123/table6,19754,J22151-01081,,333.79,-1.136,1.63,0.076,5.9,7.6,,1e+20,,,,,NED,333.7900085449219,-1.1360000371932983
