catalog,vizier_source,vizier_table,recno,Name,RAJ2000,DEJ2000,Sep,Photz,E_Photz,e_Photz,Rich,e_Rich,RA_deg,Dec_deg
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1454,MOO J1625+0459,16 25 48.38,+04 59 06.5,8,1.01,0.11,0.11,5,3,246.4515833333333,4.985138888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1455,MOO J1630+6044,16 30 51.36,+60 44 34.0,10,1.16,0.08,0.06,30,5,247.714,60.74277777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1456,MOO J1631+1144,16 31 08.54,+11 44 37.5,23,1.19,0.08,0.07,32,6,247.7855833333333,11.74375
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1457,MOO J1631+1916,16 31 58.58,+19 16 55.0,4,1.03,0.07,0.05,34,6,247.9940833333333,19.281944444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1458,MOO J1631+1916,16 31 58.58,+19 16 55.0,4,1.03,0.07,0.05,34,6,247.9940833333333,19.281944444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1459,MOO J1631+1916,16 31 58.58,+19 16 55.0,4,1.03,0.07,0.05,34,6,247.9940833333333,19.281944444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1460,MOO J1631+1916,16 31 58.58,+19 16 55.0,4,1.03,0.07,0.05,34,6,247.9940833333333,19.281944444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1461,MOO J1635+1406,16 35 48.56,+14 06 17.9,24,1.13,0.07,0.06,38,6,248.9523333333333,14.10497222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1462,MOO J1635+2452,16 35 56.71,+24 51 37.1,53,1e+20,1e+20,1e+20,16959,63,248.9862916666666,24.86030555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1463,MOO J1636+1130,16 36 39.07,+11 29 57.2,51,1e+20,1e+20,1e+20,16959,63,249.16279166666664,11.49922222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1464,MOO J1636+3827,16 36 42.57,+38 27 42.3,16,0.99,0.07,0.06,27,6,249.177375,38.46175
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1465,MOO J1636+3827,16 36 42.57,+38 27 42.3,16,0.99,0.07,0.06,27,6,249.177375,38.46175
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1466,MOO J1642+7646,16 42 27.40,+76 46 40.9,39,1.01,0.09,0.09,21,5,250.61416666666665,76.77802777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1467,MOO J1644+6917,16 44 38.93,+69 17 49.5,13,1.05,0.07,0.07,31,6,251.16220833333333,69.29708333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1468,MOO J1644+6917,16 44 38.93,+69 17 49.5,13,1.05,0.07,0.07,31,6,251.16220833333333,69.29708333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1469,MOO J1644+6917,16 44 38.93,+69 17 49.5,13,1.05,0.07,0.07,31,6,251.16220833333333,69.29708333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1470,MOO J1647+5511,16 47 45.21,+55 11 02.8,25,1.29,0.08,0.12,20,4,251.938375,55.18411111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1471,MOO J1647+5511,16 47 45.21,+55 11 02.8,25,1.29,0.08,0.12,20,4,251.938375,55.18411111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1472,MOO J1648+2130,16 48 57.51,+21 30 24.6,29,1.31,0.03,0.05,39,6,252.239625,21.506833333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1473,MOO J1648+2130,16 48 57.51,+21 30 24.6,29,1.31,0.03,0.05,39,6,252.239625,21.506833333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1474,MOO J1652+3120,16 52 24.66,+31 21 09.9,15,1.23,0.06,0.09,31,5,253.10275,31.35275
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1475,MOO J1652+5023,16 52 28.13,+50 24 01.2,7,1.08,0.04,0.05,33,6,253.1172083333333,50.40033333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1476,MOO J1654+4601,16 54 13.47,+46 01 47.2,5,1.12,0.1,0.09,24,5,253.55612499999995,46.029777777777774
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1477,MOO J1658+4943,16 58 11.88,+49 43 19.0,19,1.17,0.1,0.08,21,5,254.54949999999997,49.721944444444446
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1478,MOO J1659+6501,16 59 54.07,+65 00 54.1,32,1.16,0.06,0.05,52,7,254.97529166666664,65.01502777777777
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1479,MOO J1700+6429,17 00 40.25,+64 29 02.6,9,0.98,0.06,0.06,23,5,255.16770833333328,64.48405555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1480,MOO J1701+3215,17 01 03.89,+32 15 19.4,18,1.05,0.08,0.08,18,5,255.2662083333333,32.25538888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1481,MOO J1702+5910,17 02 24.30,+59 10 38.6,14,0.94,0.12,0.1,12,4,255.60125,59.177388888888885
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1482,MOO J1704+2034,17 04 07.07,+20 34 15.9,33,1.03,0.08,0.07,41,6,256.0294583333333,20.57108333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1483,MOO J1706+6254,17 07 02.11,+62 55 02.0,30,1.1,0.07,0.06,37,6,256.75879166666664,62.91722222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1484,MOO J1706+6254,17 07 02.11,+62 55 02.0,30,1.1,0.07,0.06,37,6,256.75879166666664,62.91722222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1485,MOO J1706+6254,17 07 02.11,+62 55 02.0,30,1.1,0.07,0.06,37,6,256.75879166666664,62.91722222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1486,MOO J1715+5131,17 15 53.28,+51 31 41.0,27,0.93,0.09,0.08,14,4,258.972,51.528055555555554
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1487,MOO J1715+5131,17 15 53.28,+51 31 41.0,27,0.93,0.09,0.08,14,4,258.972,51.528055555555554
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1488,MOO J1723+3849,17 23 14.34,+38 49 29.6,12,1.1,0.08,0.07,18,4,260.80974999999995,38.82488888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1489,MOO J1723+2946,17 23 47.20,+29 46 32.2,7,1.33,0.05,0.08,35,6,260.94666666666666,29.77561111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1490,MOO J1727+6113,17 28 01.74,+61 13 07.0,23,1.09,0.13,0.12,20,5,262.00724999999994,61.21861111111112
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1491,MOO J1731+5857,17 31 04.98,+58 58 15.9,18,1.02,0.08,0.08,29,6,262.77075,58.97108333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1492,MOO J1731+7813,17 31 21.50,+78 13 25.2,11,1.05,0.05,0.06,37,6,262.8395833333333,78.22366666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1493,MOO J1731+5046,17 31 57.74,+50 45 38.5,22,1.06,0.06,0.06,29,6,262.9905833333333,50.76069444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1494,MOO J1732+4102,17 32 04.31,+41 02 33.1,21,1.14,0.07,0.05,51,7,263.0179583333333,41.04252777777778
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1495,MOO J1736+4120,17 36 12.34,+41 20 55.9,17,1.1,0.08,0.07,35,6,264.0514166666666,41.34886111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1496,MOO J1737+5340,17 37 10.62,+53 40 03.4,6,1.06,0.08,0.07,33,6,264.29425,53.66761111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1497,MOO J1742+5651,17 42 31.01,+56 51 32.2,16,0.97,0.1,0.1,14,4,265.6292083333333,56.85894444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1498,MOO J1742+5651,17 42 31.01,+56 51 32.2,16,0.97,0.1,0.1,14,4,265.6292083333333,56.85894444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1499,MOO J1747+3449,17 47 57.37,+34 48 47.7,28,0.94,0.11,0.1,20,5,266.98904166666665,34.81325
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1500,MOO J1749+5330,17 49 28.55,+53 30 29.7,2,1.23,0.06,0.08,18,4,267.3689583333333,53.50825
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1501,MOO J1751+4307,17 51 08.65,+43 07 28.8,18,0.93,0.06,0.06,55,8,267.7860416666667,43.12466666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1502,MOO J1752+5059,17 52 29.68,+50 59 54.2,14,1.03,0.07,0.06,40,6,268.1236666666666,50.99838888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1503,MOO J1757+3749,17 57 52.25,+37 48 51.8,10,1.27,0.05,0.07,40,6,269.4677083333333,37.814388888888885
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1504,MOO J1758+7433,17 58 45.85,+74 33 31.3,15,1.03,0.06,0.05,43,7,269.6910416666666,74.55869444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1505,MOO J1802+7435,18 02 48.78,+74 35 57.6,29,1.1,0.08,0.07,28,6,270.70325,74.59933333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1506,MOO J1805+5139,18 05 35.34,+51 39 04.0,28,0.94,0.07,0.07,39,6,271.39725,51.65111111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1507,MOO J1806+5930,18 06 07.24,+59 30 49.9,16,1.27,0.06,0.08,18,4,271.5301666666667,59.51386111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1508,MOO J1817+6841,18 17 37.87,+68 41 19.0,8,1.06,0.04,0.04,53,7,274.40779166666664,68.68861111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1509,MOO J1826+6104,18 26 24.95,+61 04 55.8,21,1.33,0.04,0.04,38,6,276.6039583333333,61.08216666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1510,MOO J1827+5557,18 27 46.02,+55 56 46.2,16,1.16,0.04,0.04,49,7,276.94175,55.94616666666666
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1511,MOO J1837+6628,18 37 55.54,+66 28 40.4,40,1.1,0.06,0.05,47,7,279.48141666666663,66.47788888888888
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1512,MOO J1842+7201,18 42 26.61,+72 01 36.7,9,1.05,0.07,0.07,28,5,280.610875,72.02686111111112
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1513,MOO J1925+8627,19 25 36.45,+86 27 06.7,35,1.1,0.1,0.09,18,4,291.401875,86.45186111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1514,MOO J2023-2650,20 23 56.14,-26 50 56.7,58,1e+20,1e+20,1e+20,16959,63,305.98391666666663,-26.849083333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1515,MOO J2023-2650,20 23 56.14,-26 50 56.7,58,1e+20,1e+20,1e+20,16959,63,305.98391666666663,-26.849083333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1516,MOO J2040-2533,20 40 23.93,-25 33 07.1,35,1.4,0.03,0.04,37,6,310.0997083333333,-25.551972222222226
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1517,MOO J2048-2322,20 48 12.49,-23 22 35.4,5,1.12,0.09,0.09,21,5,312.05204166666664,-23.3765
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1518,MOO J2049-1648,20 49 56.91,-16 47 55.7,23,1.02,0.08,0.07,23,5,312.48712499999993,-16.798805555555557
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1519,MOO J2049-1648,20 49 56.91,-16 47 55.7,23,1.02,0.08,0.07,23,5,312.48712499999993,-16.798805555555557
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1520,MOO J2052-2719,20 52 28.07,-27 19 08.8,17,0.99,0.06,0.05,36,6,313.1169583333333,-27.31911111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1521,MOO J2103-1909,21 03 40.67,-19 09 50.5,25,1.34,0.07,0.08,17,4,315.9194583333333,-19.164027777777772
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1522,MOO J2105-2726,21 05 35.81,-27 26 36.2,36,1.02,0.07,0.07,39,6,316.3992083333333,-27.44338888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1523,MOO J2108-0436,21 08 05.26,-04 35 39.8,36,0.85,0.1,0.07,12,4,317.02191666666664,-4.594388888888888
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1524,MOO J2108-0542,21 08 29.93,-05 41 54.5,46,1e+20,1e+20,1e+20,16959,63,317.1247083333333,-5.698472222222223
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1525,MOO J2110-1028,21 10 13.58,-10 28 16.8,8,0.99,0.06,0.05,36,6,317.55658333333326,-10.471333333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1526,MOO J2111-1034,21 11 44.77,-10 34 12.5,19,0.97,0.04,0.05,30,6,317.93654166666664,-10.570138888888888
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1527,MOO J2111-1034,21 11 44.77,-10 34 12.5,19,0.97,0.04,0.05,30,6,317.93654166666664,-10.570138888888888
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1528,MOO J2111-1034,21 11 44.77,-10 34 12.5,19,0.97,0.04,0.05,30,6,317.93654166666664,-10.570138888888888
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1529,MOO J2115-0853,21 15 15.05,-08 53 53.6,13,1.34,0.05,0.05,29,5,318.8127083333333,-8.898222222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1530,MOO J2115-0853,21 15 15.05,-08 53 53.6,13,1.34,0.05,0.05,29,5,318.8127083333333,-8.898222222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1531,MOO J2115-0853,21 15 15.05,-08 53 53.6,13,1.34,0.05,0.05,29,5,318.8127083333333,-8.898222222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1532,MOO J2119+0101,21 19 43.15,+01 01 56.3,11,1.13,0.07,0.06,28,5,319.92979166666663,1.0323055555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1533,MOO J2120-2835,21 20 36.75,-28 35 40.6,24,1.31,0.05,0.09,25,5,320.153125,-28.59461111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1534,MOO J2121+0040,21 21 48.35,+00 40 03.6,18,1.14,0.05,0.04,51,7,320.45145833333333,0.6676666666666666
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1535,MOO J2121+0040,21 21 48.35,+00 40 03.6,18,1.14,0.05,0.04,51,7,320.45145833333333,0.6676666666666666
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1536,MOO J2121+0040,21 21 48.35,+00 40 03.6,18,1.14,0.05,0.04,51,7,320.45145833333333,0.6676666666666666
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1537,MOO J2126+0253,21 26 57.44,+02 52 54.8,14,1.33,0.04,0.04,22,5,321.7393333333333,2.8818888888888887
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1538,MOO J2127+0331,21 27 12.41,+03 30 47.1,24,1.13,0.08,0.07,28,5,321.80170833333324,3.5130833333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1539,MOO J2127+0331,21 27 12.41,+03 30 47.1,24,1.13,0.08,0.07,28,5,321.80170833333324,3.5130833333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1540,MOO J2127+0331,21 27 12.41,+03 30 47.1,24,1.13,0.08,0.07,28,5,321.80170833333324,3.5130833333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1541,MOO J2133-1454,21 33 21.65,-14 53 57.1,15,1.14,0.1,0.08,32,6,323.3402083333333,-14.899194444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1542,MOO J2133-2320,21 33 45.70,-23 20 40.9,10,1.03,0.07,0.06,8,4,323.44041666666664,-23.344694444444443
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1543,MOO J2135-2729,21 35 19.38,-27 29 43.6,28,0.84,0.12,0.08,14,5,323.83075,-27.495444444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1544,MOO J2137-1958,21 37 14.00,-19 58 31.1,26,1.09,0.1,0.1,35,6,324.3083333333333,-19.975305555555558
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1545,MOO J2137-1958,21 37 14.00,-19 58 31.1,26,1.09,0.1,0.1,35,6,324.3083333333333,-19.975305555555558
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1546,MOO J2140+1118,21 40 28.14,+11 18 30.1,11,1.26,0.06,0.09,38,6,325.11725,11.308361111111113
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1547,MOO J2140+1118,21 40 28.14,+11 18 30.1,11,1.26,0.06,0.09,38,6,325.11725,11.308361111111113
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1548,MOO J2141+1051,21 41 37.75,+10 52 00.1,30,0.86,0.06,0.04,23,6,325.4072916666666,10.866694444444445
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1549,MOO J2143-2050,21 43 36.66,-20 50 34.5,9,0.91,0.07,0.06,27,6,325.90275,-20.842916666666664
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1550,MOO J2144-2443,21 44 09.49,-24 44 16.2,24,0.91,0.09,0.07,27,6,326.03954166666665,-24.73783333333333
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1551,MOO J2146-0320,21 46 38.77,-03 20 49.4,18,1.16,0.05,0.05,50,7,326.6615416666666,-3.347055555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1552,MOO J2146+0816,21 46 45.68,+08 15 59.8,4,1.19,0.08,0.07,42,6,326.6903333333333,8.26661111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1553,MOO J2147+1314,21 47 27.89,+13 14 54.1,6,1.01,0.06,0.07,38,6,326.8662083333333,13.24836111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1554,MOO J2147+1314,21 47 27.89,+13 14 54.1,6,1.01,0.06,0.07,38,6,326.8662083333333,13.24836111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1555,MOO J2151+0336,21 51 23.71,+03 36 09.7,6,1.75,0.0,0.19,9,3,327.84879166666667,3.6026944444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1556,MOO J2151-0936,21 51 57.31,-09 36 42.2,12,1.05,0.05,0.05,42,7,327.98879166666666,-9.61172222222222
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1557,MOO J2152-0647,21 52 54.62,-06 46 53.9,16,1.14,0.09,0.06,38,6,328.2275833333333,-6.781638888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1558,MOO J2152-0647,21 52 54.62,-06 46 53.9,16,1.14,0.09,0.06,38,6,328.2275833333333,-6.781638888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1559,MOO J2152-0647,21 52 54.62,-06 46 53.9,16,1.14,0.09,0.06,38,6,328.2275833333333,-6.781638888888889
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1560,MOO J2156-2913,21 56 46.83,-29 13 31.0,19,1.09,0.06,0.07,27,5,329.195125,-29.225277777777777
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1561,MOO J2157+0934,21 57 47.24,+09 34 38.8,10,0.94,0.12,0.11,10,4,329.4468333333333,9.577444444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1562,MOO J2157+0934,21 57 47.24,+09 34 38.8,10,0.94,0.12,0.11,10,4,329.4468333333333,9.577444444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1563,MOO J2158-2807,21 58 39.92,-28 07 21.4,13,1.02,0.09,0.08,27,6,329.6663333333333,-28.122611111111112
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1564,MOO J2200-1039,22 00 14.39,-10 39 31.8,4,0.98,0.08,0.08,26,5,330.05995833333327,-10.658833333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1565,MOO J2201+1518,22 01 02.64,+15 18 30.1,14,1.16,0.11,0.1,23,5,330.2609999999999,15.308361111111113
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1566,MOO J2202+2124,22 02 09.38,+21 23 59.7,19,0.94,0.11,0.1,7,4,330.5390833333333,21.399916666666662
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1567,MOO J2203-2008,22 03 31.61,-20 08 55.2,8,1.23,0.1,0.13,28,5,330.88170833333334,-20.148666666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1568,MOO J2205-2955,22 05 01.11,-29 55 54.6,17,1.31,0.04,0.06,52,7,331.2546249999999,-29.931833333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1569,MOO J2206-2230,22 06 24.84,-22 29 35.7,34,0.84,0.07,0.05,32,6,331.6035,-22.49325
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1570,MOO J2206-2230,22 06 24.84,-22 29 35.7,34,0.84,0.07,0.05,32,6,331.6035,-22.49325
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1571,MOO J2207+0757,22 07 10.18,+07 57 02.4,29,1.68,0.07,0.18,43,6,331.7924166666666,7.950666666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1572,MOO J2208+0110,22 08 53.43,+01 10 39.2,12,0.91,0.11,0.09,23,5,332.22262499999994,1.1775555555555557
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1573,MOO J2213+2436,22 13 22.24,+24 36 13.2,9,0.96,0.07,0.08,29,6,333.3426666666666,24.60366666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1574,MOO J2213-0412,22 13 53.27,-04 11 57.6,6,0.98,0.09,0.09,29,6,333.47195833333325,-4.199333333333334
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1575,MOO J2213+1848,22 14 01.50,+18 47 41.8,30,1.06,0.07,0.06,24,5,333.50625,18.794944444444447
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1576,MOO J2214-1427,22 14 45.61,-14 27 07.6,9,1.28,0.05,0.06,33,6,333.6900416666666,-14.45211111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1577,MOO J2214-1427,22 14 45.61,-14 27 07.6,9,1.28,0.05,0.06,33,6,333.6900416666666,-14.45211111111111
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1578,MOO J2215-2345,22 15 30.34,-23 45 18.2,15,1.33,0.07,0.11,16,4,333.87641666666667,-23.755055555555558
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1579,MOO J2215-2345,22 15 30.34,-23 45 18.2,15,1.33,0.07,0.11,16,4,333.87641666666667,-23.755055555555558
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1580,MOO J2218-2533,22 18 08.24,-25 33 07.8,9,1.29,0.09,0.12,17,4,334.5343333333333,-25.55216666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1581,MOO J2218-1821,22 18 45.33,-18 20 55.5,10,1.05,0.05,0.06,50,7,334.68887499999994,-18.34875
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1582,MOO J2218-1713,22 18 57.14,-17 14 06.0,16,1.36,0.06,0.06,28,5,334.7380833333333,-17.235
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1583,MOO J2220-2529,22 20 47.80,-25 29 35.7,12,0.96,0.06,0.07,18,5,335.1991666666666,-25.49325
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1584,MOO J2221+2610,22 21 52.91,+26 10 17.1,33,1.01,0.09,0.09,20,5,335.4704583333333,26.17141666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1585,MOO J2224-1354,22 24 11.95,-13 54 01.5,14,1.14,0.1,0.08,30,5,336.0497916666666,-13.900416666666668
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1586,MOO J2224+0522,22 24 32.83,+05 22 16.6,22,1.14,0.11,0.08,21,5,336.1367916666666,5.371277777777777
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1587,MOO J2224+0709,22 24 43.58,+07 09 55.5,4,1.01,0.04,0.04,35,6,336.1815833333333,7.165416666666667
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1588,MOO J2228-1352,22 28 34.67,-13 51 49.6,38,1.01,0.05,0.05,41,6,337.14445833333326,-13.863777777777775
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1589,MOO J2228+0522,22 28 42.20,+05 23 10.7,26,0.81,0.07,0.06,20,6,337.1758333333333,5.386305555555556
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1590,MOO J2228-1913,22 28 46.88,-19 13 50.7,59,1e+20,1e+20,1e+20,16959,63,337.1953333333333,-19.23075
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1591,MOO J2230-1611,22 30 09.04,-16 11 19.3,20,0.99,0.1,0.09,30,6,337.5376666666666,-16.188694444444444
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1592,MOO J2231-1920,22 31 49.29,-19 20 31.8,15,1.36,0.04,0.04,30,5,337.95537499999995,-19.342166666666664
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1593,MOO J2231+1130,22 31 53.70,+11 30 36.4,32,0.8,0.08,0.07,48,7,337.97374999999994,11.510111111111112
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1594,MOO J2231+1130,22 31 53.70,+11 30 36.4,32,0.8,0.08,0.07,48,7,337.97374999999994,11.510111111111112
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1595,MOO J2231+1130,22 31 53.70,+11 30 36.4,32,0.8,0.08,0.07,48,7,337.97374999999994,11.510111111111112
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1596,MOO J2231+1130,22 31 53.70,+11 30 36.4,32,0.8,0.08,0.07,48,7,337.97374999999994,11.510111111111112
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1597,MOO J2231+1130,22 31 53.70,+11 30 36.4,32,0.8,0.08,0.07,48,7,337.97374999999994,11.510111111111112
madcows,J/ApJS/240/33/table6,J/ApJS/240/33/table6,1598,MOO J2231+1130,22 31 53.70,+11 30 36.4,32,0.8,0.08,0.07,48,7,337.97374999999994,11.510111111111112
